Timestamp,Hour_Sin,Hour_Cos,Source,Target,Latency_ms,CPU_Usage,Mem_Usage,Users,Status
1779116960.8640728,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116960.8686795,-0.2588,-0.9659,svc2,svc3,89.30,8.18,22.10,1,OK
1779116960.8724647,-0.2588,-0.9659,svc1,svc2,197.81,8.17,22.10,1,OK
1779116960.8760324,-0.2588,-0.9659,app,svc1,302.54,8.20,22.11,1,OK
1779116960.9802964,-0.2588,-0.9659,svc2,self,99.17,8.18,22.10,1,OK
1779116961.06837,-0.2588,-0.9659,svc3,self,82.28,8.15,22.08,1,OK
1779116961.072424,-0.2588,-0.9659,svc2,svc3,89.80,8.18,22.10,1,OK
1779116961.0767343,-0.2588,-0.9659,app,svc2,198.18,8.20,22.11,1,OK
1779116961.16407,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116961.167943,-0.2588,-0.9659,app,svc3,88.57,8.20,22.11,1,OK
1779116963.2823522,-0.2588,-0.9659,app,self,107.74,8.20,22.11,1,OK
1779116963.3825383,-0.2588,-0.9659,svc1,self,94.85,8.17,22.10,1,OK
1779116963.4878762,-0.2588,-0.9659,svc2,self,99.15,8.18,22.10,1,OK
1779116963.5759904,-0.2588,-0.9659,svc3,self,82.11,8.15,22.08,1,OK
1779116963.5804353,-0.2588,-0.9659,svc2,svc3,89.57,8.18,22.10,1,OK
1779116963.5840366,-0.2588,-0.9659,svc1,svc2,198.39,8.17,22.10,1,OK
1779116963.587662,-0.2588,-0.9659,app,svc1,302.63,8.20,22.11,1,OK
1779116963.6914697,-0.2588,-0.9659,svc2,self,99.17,8.18,22.10,1,OK
1779116963.7792249,-0.2588,-0.9659,svc3,self,81.95,8.15,22.08,1,OK
1779116963.7830753,-0.2588,-0.9659,svc2,svc3,88.28,8.18,22.10,1,OK
1779116963.7866476,-0.2588,-0.9659,app,svc2,196.78,8.20,22.11,1,OK
1779116963.8734381,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116963.878386,-0.2588,-0.9659,app,svc3,89.40,8.20,22.11,1,OK
1779116963.993407,-0.2588,-0.9659,app,self,107.76,8.20,22.11,1,OK
1779116964.0961425,-0.2588,-0.9659,svc1,self,94.79,8.17,22.10,1,OK
1779116964.2001607,-0.2588,-0.9659,svc2,self,99.16,8.18,22.10,1,OK
1779116964.2879791,-0.2588,-0.9659,svc3,self,81.99,8.15,22.08,1,OK
1779116964.2918699,-0.2588,-0.9659,svc2,svc3,88.84,8.18,22.10,1,OK
1779116964.2957644,-0.2588,-0.9659,svc1,svc2,197.43,8.17,22.10,1,OK
1779116964.2993486,-0.2588,-0.9659,app,svc1,301.47,8.20,22.11,1,OK
1779116964.4029477,-0.2588,-0.9659,svc2,self,99.09,8.18,22.10,1,OK
1779116964.4897206,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116964.4935536,-0.2588,-0.9659,svc2,svc3,88.70,8.18,22.10,1,OK
1779116964.4978137,-0.2588,-0.9659,app,svc2,196.28,8.20,22.11,1,OK
1779116964.5849118,-0.2588,-0.9659,svc3,self,81.91,8.15,22.08,1,OK
1779116964.5897837,-0.2588,-0.9659,app,svc3,89.39,8.20,22.11,1,OK
1779116966.7055702,-0.2588,-0.9659,app,self,107.87,8.20,22.11,1,OK
1779116966.8067904,-0.2588,-0.9659,svc1,self,94.81,8.17,22.10,1,OK
1779116966.91127,-0.2588,-0.9659,svc2,self,99.13,8.18,22.10,1,OK
1779116966.9979544,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116967.0022178,-0.2588,-0.9659,svc2,svc3,88.85,8.18,22.10,1,OK
1779116967.0059268,-0.2588,-0.9659,svc1,svc2,197.08,8.17,22.10,1,OK
1779116967.0112445,-0.2588,-0.9659,app,svc1,302.28,8.20,22.11,1,OK
1779116967.1153288,-0.2588,-0.9659,svc2,self,99.29,8.18,22.10,1,OK
1779116967.2023077,-0.2588,-0.9659,svc3,self,82.21,8.15,22.08,1,OK
1779116967.206302,-0.2588,-0.9659,svc2,svc3,89.16,8.18,22.10,1,OK
1779116967.2098827,-0.2588,-0.9659,app,svc2,196.29,8.20,22.11,1,OK
1779116967.2972562,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116967.3007495,-0.2588,-0.9659,app,svc3,88.05,8.20,22.11,1,OK
1779116967.4150598,-0.2588,-0.9659,app,self,107.87,8.20,22.11,1,OK
1779116967.5154526,-0.2588,-0.9659,svc1,self,94.82,8.17,22.10,1,OK
1779116967.6191134,-0.2588,-0.9659,svc2,self,99.07,8.18,22.10,1,OK
1779116967.7057476,-0.2588,-0.9659,svc3,self,82.09,8.15,22.08,1,OK
1779116967.7101176,-0.2588,-0.9659,svc2,svc3,89.23,8.18,22.10,1,OK
1779116967.7135952,-0.2588,-0.9659,svc1,svc2,196.02,8.17,22.10,1,OK
1779116967.7169774,-0.2588,-0.9659,app,svc1,299.19,8.20,22.11,1,OK
1779116967.821178,-0.2588,-0.9659,svc2,self,99.25,8.18,22.10,1,OK
1779116967.9082015,-0.2588,-0.9659,svc3,self,81.95,8.15,22.08,1,OK
1779116967.9126575,-0.2588,-0.9659,svc2,svc3,88.94,8.18,22.10,1,OK
1779116967.91651,-0.2588,-0.9659,app,svc2,197.15,8.20,22.11,1,OK
1779116968.00327,-0.2588,-0.9659,svc3,self,82.02,8.15,22.08,1,OK
1779116968.0073686,-0.2588,-0.9659,app,svc3,88.58,8.20,22.11,1,OK
1779116970.1233506,-0.2588,-0.9659,app,self,107.70,8.20,22.11,1,OK
1779116970.2235544,-0.2588,-0.9659,svc1,self,94.87,8.17,22.10,1,OK
1779116970.3279984,-0.2588,-0.9659,svc2,self,99.14,8.18,22.10,1,OK
1779116970.413437,-0.2588,-0.9659,svc3,self,79.97,8.15,22.08,1,OK
1779116970.4167957,-0.2588,-0.9659,svc2,svc3,86.62,8.18,22.10,1,OK
1779116970.4202774,-0.2588,-0.9659,svc1,svc2,194.18,8.17,22.10,1,OK
1779116970.4236267,-0.2588,-0.9659,app,svc1,297.48,8.20,22.11,1,OK
1779116970.5277405,-0.2588,-0.9659,svc2,self,99.11,8.18,22.10,1,OK
1779116970.6145835,-0.2588,-0.9659,svc3,self,81.91,8.15,22.08,1,OK
1779116970.618744,-0.2588,-0.9659,svc2,svc3,89.45,8.18,22.10,1,OK
1779116970.6224768,-0.2588,-0.9659,app,svc2,196.30,8.20,22.11,1,OK
1779116970.7105527,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116970.71431,-0.2588,-0.9659,app,svc3,88.93,8.20,22.11,1,OK
1779116970.829122,-0.2588,-0.9659,app,self,107.77,8.20,22.11,1,OK
1779116970.9298577,-0.2588,-0.9659,svc1,self,94.87,8.17,22.10,1,OK
1779116971.0343122,-0.2588,-0.9659,svc2,self,99.18,8.18,22.10,1,OK
1779116971.1216881,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116971.1265361,-0.2588,-0.9659,svc2,svc3,89.35,8.18,22.10,1,OK
1779116971.1303248,-0.2588,-0.9659,svc1,svc2,197.68,8.17,22.10,1,OK
1779116971.1340115,-0.2588,-0.9659,app,svc1,301.97,8.20,22.11,1,OK
1779116971.2384262,-0.2588,-0.9659,svc2,self,99.19,8.18,22.10,1,OK
1779116971.3278275,-0.2588,-0.9659,svc3,self,81.85,8.15,22.08,1,OK
1779116971.331962,-0.2588,-0.9659,svc2,svc3,89.24,8.18,22.10,1,OK
1779116971.3360581,-0.2588,-0.9659,app,svc2,199.41,8.20,22.11,1,OK
1779116971.423746,-0.2588,-0.9659,svc3,self,81.97,8.15,22.08,1,OK
1779116971.427685,-0.2588,-0.9659,app,svc3,89.12,8.20,22.11,1,OK
1779116973.5476189,-0.2588,-0.9659,app,self,107.73,8.20,22.11,1,OK
1779116973.6476479,-0.2588,-0.9659,svc1,self,94.84,8.17,22.10,1,OK
1779116973.7520814,-0.2588,-0.9659,svc2,self,99.18,8.18,22.10,1,OK
1779116973.8395658,-0.2588,-0.9659,svc3,self,82.08,8.15,22.08,1,OK
1779116973.844278,-0.2588,-0.9659,svc2,svc3,89.81,8.18,22.10,1,OK
1779116973.8479116,-0.2588,-0.9659,svc1,svc2,197.52,8.17,22.10,1,OK
1779116973.8518283,-0.2588,-0.9659,app,svc1,301.96,8.20,22.11,1,OK
1779116973.9562256,-0.2588,-0.9659,svc2,self,99.11,8.18,22.10,1,OK
1779116974.0440848,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116974.0496309,-0.2588,-0.9659,svc2,svc3,90.75,8.18,22.10,1,OK
1779116974.0533953,-0.2588,-0.9659,app,svc2,199.10,8.20,22.11,1,OK
1779116974.1414762,-0.2588,-0.9659,svc3,self,81.95,8.15,22.08,1,OK
1779116974.1461785,-0.2588,-0.9659,app,svc3,89.95,8.20,22.11,1,OK
1779116974.260163,-0.2588,-0.9659,app,self,107.72,8.20,22.11,1,OK
1779116974.3603983,-0.2588,-0.9659,svc1,self,94.81,8.17,22.10,1,OK
1779116974.465551,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116974.551914,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116974.5568705,-0.2588,-0.9659,svc2,svc3,89.45,8.18,22.10,1,OK
1779116974.5611722,-0.2588,-0.9659,svc1,svc2,198.26,8.17,22.10,1,OK
1779116974.5646167,-0.2588,-0.9659,app,svc1,302.05,8.20,22.11,1,OK
1779116974.6684885,-0.2588,-0.9659,svc2,self,99.11,8.18,22.10,1,OK
1779116974.7561429,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116974.760313,-0.2588,-0.9659,svc2,svc3,89.11,8.18,22.10,1,OK
1779116974.7641556,-0.2588,-0.9659,app,svc2,197.32,8.20,22.11,1,OK
1779116974.851538,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116974.8553352,-0.2588,-0.9659,app,svc3,88.60,8.20,22.11,1,OK
1779116976.9711554,-0.2588,-0.9659,app,self,107.70,8.20,22.11,1,OK
1779116977.071386,-0.2588,-0.9659,svc1,self,94.94,8.17,22.10,1,OK
1779116977.1759622,-0.2588,-0.9659,svc2,self,99.11,8.18,22.10,1,OK
1779116977.2621944,-0.2588,-0.9659,svc3,self,81.94,8.15,22.08,1,OK
1779116977.2669628,-0.2588,-0.9659,svc2,svc3,89.43,8.18,22.10,1,OK
1779116977.270679,-0.2588,-0.9659,svc1,svc2,197.08,8.17,22.10,1,OK
1779116977.2745447,-0.2588,-0.9659,app,svc1,300.93,8.20,22.11,1,OK
1779116977.3796027,-0.2588,-0.9659,svc2,self,99.14,8.18,22.10,1,OK
1779116977.4670477,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116977.4702725,-0.2588,-0.9659,svc2,svc3,87.59,8.18,22.10,1,OK
1779116977.4777865,-0.2588,-0.9659,app,svc2,199.89,8.20,22.11,1,OK
1779116977.5656323,-0.2588,-0.9659,svc3,self,81.87,8.15,22.08,1,OK
1779116977.5697894,-0.2588,-0.9659,app,svc3,89.14,8.20,22.11,1,OK
1779116977.6902564,-0.2588,-0.9659,app,self,107.72,8.20,22.11,1,OK
1779116977.7911403,-0.2588,-0.9659,svc1,self,94.91,8.17,22.10,1,OK
1779116977.896033,-0.2588,-0.9659,svc2,self,99.08,8.18,22.10,1,OK
1779116977.982632,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116977.9862206,-0.2588,-0.9659,svc2,svc3,88.26,8.18,22.10,1,OK
1779116977.9905956,-0.2588,-0.9659,svc1,svc2,196.13,8.17,22.10,1,OK
1779116977.9948988,-0.2588,-0.9659,app,svc1,301.56,8.20,22.11,1,OK
1779116978.0994754,-0.2588,-0.9659,svc2,self,99.09,8.18,22.10,1,OK
1779116978.1867242,-0.2588,-0.9659,svc3,self,81.97,8.15,22.08,1,OK
1779116978.1919746,-0.2588,-0.9659,svc2,svc3,90.25,8.18,22.10,1,OK
1779116978.1955888,-0.2588,-0.9659,app,svc2,197.89,8.20,22.11,1,OK
1779116978.2823403,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116978.287278,-0.2588,-0.9659,app,svc3,89.47,8.20,22.11,1,OK
1779116980.4022496,-0.2588,-0.9659,app,self,107.77,8.20,22.11,1,OK
1779116980.5029864,-0.2588,-0.9659,svc1,self,94.83,8.17,22.10,1,OK
1779116980.607408,-0.2588,-0.9659,svc2,self,99.19,8.18,22.10,1,OK
1779116980.6945324,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116980.6984336,-0.2588,-0.9659,svc2,svc3,88.49,8.18,22.10,1,OK
1779116980.702126,-0.2588,-0.9659,svc1,svc2,197.10,8.17,22.10,1,OK
1779116980.7057698,-0.2588,-0.9659,app,svc1,300.48,8.20,22.11,1,OK
1779116980.809948,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116980.8966908,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116980.9002247,-0.2588,-0.9659,svc2,svc3,88.00,8.18,22.10,1,OK
1779116980.9041421,-0.2588,-0.9659,app,svc2,196.01,8.20,22.11,1,OK
1779116980.9910364,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116980.995147,-0.2588,-0.9659,app,svc3,89.02,8.20,22.11,1,OK
1779116981.1102567,-0.2588,-0.9659,app,self,107.69,8.20,22.11,1,OK
1779116981.2095191,-0.2588,-0.9659,svc1,self,94.79,8.17,22.10,1,OK
1779116981.3133903,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116981.4031086,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779116981.4090562,-0.2588,-0.9659,svc2,svc3,91.42,8.18,22.10,1,OK
1779116981.4145014,-0.2588,-0.9659,svc1,svc2,202.80,8.17,22.10,1,OK
1779116981.420495,-0.2588,-0.9659,app,svc1,308.48,8.20,22.11,1,OK
1779116981.5262256,-0.2588,-0.9659,svc2,self,99.10,8.18,22.10,1,OK
1779116981.6136703,-0.2588,-0.9659,svc3,self,81.91,8.15,22.08,1,OK
1779116981.6177347,-0.2588,-0.9659,svc2,svc3,89.17,8.18,22.10,1,OK
1779116981.6216972,-0.2588,-0.9659,app,svc2,198.54,8.20,22.11,1,OK
1779116981.7095127,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116981.713156,-0.2588,-0.9659,app,svc3,88.36,8.20,22.11,1,OK
1779116983.8348289,-0.2588,-0.9659,app,self,107.77,8.20,22.11,1,OK
1779116983.9361324,-0.2588,-0.9659,svc1,self,94.81,8.17,22.10,1,OK
1779116984.0414865,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116984.130468,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116984.1347394,-0.2588,-0.9659,svc2,svc3,89.67,8.18,22.10,1,OK
1779116984.1390698,-0.2588,-0.9659,svc1,svc2,200.15,8.17,22.10,1,OK
1779116984.1445103,-0.2588,-0.9659,app,svc1,306.45,8.20,22.11,1,OK
1779116984.2493541,-0.2588,-0.9659,svc2,self,99.09,8.18,22.10,1,OK
1779116984.3364146,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116984.3430977,-0.2588,-0.9659,svc2,svc3,91.21,8.18,22.10,1,OK
1779116984.3471646,-0.2588,-0.9659,app,svc2,199.53,8.20,22.11,1,OK
1779116984.433889,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779116984.438275,-0.2588,-0.9659,app,svc3,88.98,8.20,22.11,1,OK
1779116984.5535443,-0.2588,-0.9659,app,self,107.73,8.20,22.11,1,OK
1779116984.654808,-0.2588,-0.9659,svc1,self,94.87,8.17,22.10,1,OK
1779116984.759572,-0.2588,-0.9659,svc2,self,99.14,8.18,22.10,1,OK
1779116984.8465729,-0.2588,-0.9659,svc3,self,81.94,8.15,22.08,1,OK
1779116984.8507078,-0.2588,-0.9659,svc2,svc3,88.70,8.18,22.10,1,OK
1779116984.8545053,-0.2588,-0.9659,svc1,svc2,196.92,8.17,22.10,1,OK
1779116984.8582048,-0.2588,-0.9659,app,svc1,301.19,8.20,22.11,1,OK
1779116984.9617794,-0.2588,-0.9659,svc2,self,99.16,8.18,22.10,1,OK
1779116985.0497427,-0.2588,-0.9659,svc3,self,82.13,8.15,22.08,1,OK
1779116985.0543664,-0.2588,-0.9659,svc2,svc3,89.36,8.18,22.10,1,OK
1779116985.058217,-0.2588,-0.9659,app,svc2,197.91,8.20,22.11,1,OK
1779116985.1452682,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116985.1489305,-0.2588,-0.9659,app,svc3,88.20,8.20,22.11,1,OK
1779116987.2634993,-0.2588,-0.9659,app,self,107.68,8.20,22.11,1,OK
1779116987.3633852,-0.2588,-0.9659,svc1,self,94.89,8.17,22.10,1,OK
1779116987.4679496,-0.2588,-0.9659,svc2,self,99.27,8.18,22.10,1,OK
1779116987.5564785,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779116987.5605707,-0.2588,-0.9659,svc2,svc3,89.00,8.18,22.10,1,OK
1779116987.5643077,-0.2588,-0.9659,svc1,svc2,198.43,8.17,22.10,1,OK
1779116987.568182,-0.2588,-0.9659,app,svc1,302.37,8.20,22.11,1,OK
1779116987.6724334,-0.2588,-0.9659,svc2,self,99.08,8.18,22.10,1,OK
1779116987.760404,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779116987.7646623,-0.2588,-0.9659,svc2,svc3,88.72,8.18,22.10,1,OK
1779116987.768412,-0.2588,-0.9659,app,svc2,197.69,8.20,22.11,1,OK
1779116987.8555672,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116987.8606925,-0.2588,-0.9659,app,svc3,89.71,8.20,22.11,1,OK
1779116987.9750295,-0.2588,-0.9659,app,self,107.73,8.20,22.11,1,OK
1779116988.074705,-0.2588,-0.9659,svc1,self,94.83,8.17,22.10,1,OK
1779116988.1792362,-0.2588,-0.9659,svc2,self,99.18,8.18,22.10,1,OK
1779116988.2667758,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116988.2706063,-0.2588,-0.9659,svc2,svc3,88.49,8.18,22.10,1,OK
1779116988.2747843,-0.2588,-0.9659,svc1,svc2,197.50,8.17,22.10,1,OK
1779116988.2782907,-0.2588,-0.9659,app,svc1,301.04,8.20,22.11,1,OK
1779116988.3825054,-0.2588,-0.9659,svc2,self,99.22,8.18,22.10,1,OK
1779116988.4707344,-0.2588,-0.9659,svc3,self,82.23,8.15,22.08,1,OK
1779116988.47472,-0.2588,-0.9659,svc2,svc3,89.18,8.18,22.10,1,OK
1779116988.4784048,-0.2588,-0.9659,app,svc2,197.73,8.20,22.11,1,OK
1779116988.5650084,-0.2588,-0.9659,svc3,self,82.00,8.15,22.08,1,OK
1779116988.5698504,-0.2588,-0.9659,app,svc3,89.17,8.20,22.11,1,OK
1779116990.68569,-0.2588,-0.9659,app,self,107.78,8.20,22.11,1,OK
1779116990.7863016,-0.2588,-0.9659,svc1,self,94.88,8.17,22.10,1,OK
1779116990.8925064,-0.2588,-0.9659,svc2,self,99.09,8.18,22.10,1,OK
1779116990.9793923,-0.2588,-0.9659,svc3,self,81.90,8.15,22.08,1,OK
1779116990.9829788,-0.2588,-0.9659,svc2,svc3,88.00,8.18,22.10,1,OK
1779116990.9867969,-0.2588,-0.9659,svc1,svc2,196.69,8.17,22.10,1,OK
1779116990.990791,-0.2588,-0.9659,app,svc1,302.34,8.20,22.11,1,OK
1779116991.0949836,-0.2588,-0.9659,svc2,self,99.17,8.18,22.10,1,OK
1779116991.1828637,-0.2588,-0.9659,svc3,self,81.96,8.15,22.08,1,OK
1779116991.1875844,-0.2588,-0.9659,svc2,svc3,90.06,8.18,22.10,1,OK
1779116991.19155,-0.2588,-0.9659,app,svc2,198.38,8.20,22.11,1,OK
1779116991.2781732,-0.2588,-0.9659,svc3,self,81.98,8.15,22.08,1,OK
1779116991.2819755,-0.2588,-0.9659,app,svc3,88.27,8.20,22.11,1,OK
1779116991.3960865,-0.2588,-0.9659,app,self,107.74,8.20,22.11,1,OK
1779116991.49582,-0.2588,-0.9659,svc1,self,94.85,8.17,22.10,1,OK
1779116991.6005278,-0.2588,-0.9659,svc2,self,99.20,8.18,22.10,1,OK
1779116991.6874747,-0.2588,-0.9659,svc3,self,82.32,8.15,22.08,1,OK
1779116991.69242,-0.2588,-0.9659,svc2,svc3,89.81,8.18,22.10,1,OK
1779116991.696513,-0.2588,-0.9659,svc1,svc2,198.26,8.17,22.10,1,OK
1779116991.700164,-0.2588,-0.9659,app,svc1,301.87,8.20,22.11,1,OK
1779116991.803984,-0.2588,-0.9659,svc2,self,99.16,8.18,22.10,1,OK
1779116991.8922596,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116991.895849,-0.2588,-0.9659,svc2,svc3,88.65,8.18,22.10,1,OK
1779116991.900085,-0.2588,-0.9659,app,svc2,197.69,8.20,22.11,1,OK
1779116991.9875245,-0.2588,-0.9659,svc3,self,82.32,8.15,22.08,1,OK
1779116991.9918947,-0.2588,-0.9659,app,svc3,89.32,8.20,22.11,1,OK
1779116994.1066222,-0.2588,-0.9659,app,self,107.78,8.20,22.11,1,OK
1779116994.2064211,-0.2588,-0.9659,svc1,self,94.86,8.17,22.10,1,OK
1779116994.3111837,-0.2588,-0.9659,svc2,self,99.16,8.18,22.10,1,OK
1779116994.3988047,-0.2588,-0.9659,svc3,self,82.02,8.15,22.08,1,OK
1779116994.402758,-0.2588,-0.9659,svc2,svc3,88.96,8.18,22.10,1,OK
1779116994.4066176,-0.2588,-0.9659,svc1,svc2,197.34,8.17,22.10,1,OK
1779116994.4104998,-0.2588,-0.9659,app,svc1,301.56,8.20,22.11,1,OK
1779116994.5143344,-0.2588,-0.9659,svc2,self,99.17,8.18,22.10,1,OK
1779116994.601359,-0.2588,-0.9659,svc3,self,82.18,8.15,22.08,1,OK
1779116994.6055248,-0.2588,-0.9659,svc2,svc3,88.84,8.18,22.10,1,OK
1779116994.6096644,-0.2588,-0.9659,app,svc2,196.92,8.20,22.11,1,OK
1779116994.6962993,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116994.6999493,-0.2588,-0.9659,app,svc3,87.92,8.20,22.11,1,OK
1779116994.8140779,-0.2588,-0.9659,app,self,107.75,8.20,22.11,1,OK
1779116994.9139497,-0.2588,-0.9659,svc1,self,94.86,8.17,22.10,1,OK
1779116995.0183053,-0.2588,-0.9659,svc2,self,99.14,8.18,22.10,1,OK
1779116995.1051056,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779116995.110075,-0.2588,-0.9659,svc2,svc3,89.55,8.18,22.10,1,OK
1779116995.1165595,-0.2588,-0.9659,svc1,svc2,200.00,8.17,22.10,1,OK
1779116995.1211624,-0.2588,-0.9659,app,svc1,304.69,8.20,22.11,1,OK
1779116995.2258897,-0.2588,-0.9659,svc2,self,99.10,8.18,22.10,1,OK
1779116995.3123467,-0.2588,-0.9659,svc3,self,81.91,8.15,22.08,1,OK
1779116995.316723,-0.2588,-0.9659,svc2,svc3,88.80,8.18,22.10,1,OK
1779116995.3207293,-0.2588,-0.9659,app,svc2,196.79,8.20,22.11,1,OK
1779116995.4086397,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116995.4122305,-0.2588,-0.9659,app,svc3,88.16,8.20,22.11,1,OK
1779116997.527771,-0.2588,-0.9659,app,self,107.80,8.20,22.11,1,OK
1779116997.6282384,-0.2588,-0.9659,svc1,self,94.82,8.17,22.10,1,OK
1779116997.7329068,-0.2588,-0.9659,svc2,self,99.48,8.18,22.10,1,OK
1779116997.820867,-0.2588,-0.9659,svc3,self,81.87,8.15,22.08,1,OK
1779116997.8245096,-0.2588,-0.9659,svc2,svc3,88.44,8.18,22.10,1,OK
1779116997.8281574,-0.2588,-0.9659,svc1,svc2,197.60,8.17,22.10,1,OK
1779116997.8316915,-0.2588,-0.9659,app,svc1,301.26,8.20,22.11,1,OK
1779116997.9355328,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116998.0226173,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116998.0267355,-0.2588,-0.9659,svc2,svc3,88.81,8.18,22.10,1,OK
1779116998.0306118,-0.2588,-0.9659,app,svc2,196.65,8.20,22.11,1,OK
1779116998.1181176,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116998.1218998,-0.2588,-0.9659,app,svc3,88.72,8.20,22.11,1,OK
1779116998.2370067,-0.2588,-0.9659,app,self,107.71,8.20,22.11,1,OK
1779116998.3370268,-0.2588,-0.9659,svc1,self,94.79,8.17,22.10,1,OK
1779116998.4414291,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779116998.5282478,-0.2588,-0.9659,svc3,self,81.92,8.15,22.08,1,OK
1779116998.5318353,-0.2588,-0.9659,svc2,svc3,88.11,8.18,22.10,1,OK
1779116998.5357425,-0.2588,-0.9659,svc1,svc2,196.57,8.17,22.10,1,OK
1779116998.5392265,-0.2588,-0.9659,app,svc1,300.05,8.20,22.11,1,OK
1779116998.6432297,-0.2588,-0.9659,svc2,self,99.11,8.18,22.10,1,OK
1779116998.7309422,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779116998.735071,-0.2588,-0.9659,svc2,svc3,89.19,8.18,22.10,1,OK
1779116998.7386973,-0.2588,-0.9659,app,svc2,196.95,8.20,22.11,1,OK
1779116998.8276284,-0.2588,-0.9659,svc3,self,81.93,8.15,22.08,1,OK
1779116998.8317199,-0.2588,-0.9659,app,svc3,89.04,8.20,22.11,1,OK
1779117000.9441853,-0.2588,-0.9659,app,self,107.73,8.20,22.11,1,OK
1779117001.0440912,-0.2588,-0.9659,svc1,self,94.83,8.17,22.10,1,OK
1779117001.1486247,-0.2588,-0.9659,svc2,self,99.12,8.18,22.10,1,OK
1779117001.2355645,-0.2588,-0.9659,svc3,self,81.95,8.15,22.08,1,OK
1779117001.2395754,-0.2588,-0.9659,svc2,svc3,88.92,8.18,22.10,1,OK
1779117001.243732,-0.2588,-0.9659,svc1,svc2,197.12,8.17,22.10,1,OK
1779117001.2476153,-0.2588,-0.9659,app,svc1,301.09,8.20,22.11,1,OK
1779117001.3520942,-0.2588,-0.9659,svc2,self,99.25,8.18,22.10,1,OK
1779117001.4399745,-0.2588,-0.9659,svc3,self,81.91,8.15,22.08,1,OK
1779117001.443947,-0.2588,-0.9659,svc2,svc3,88.52,8.18,22.10,1,OK
1779117001.4480917,-0.2588,-0.9659,app,svc2,197.94,8.20,22.11,1,OK
1779117001.5352612,-0.2588,-0.9659,svc3,self,81.89,8.15,22.08,1,OK
1779117001.5389862,-0.2588,-0.9659,app,svc3,88.25,8.20,22.11,1,OK
1779117001.6535642,-0.2588,-0.9659,app,self,107.73,8.20,22.11,1,OK
1779117001.7539525,-0.2588,-0.9659,svc1,self,94.88,8.17,22.10,1,OK
1779117001.859258,-0.2588,-0.9659,svc2,self,99.17,8.18,22.10,1,OK
1779117001.9469073,-0.2588,-0.9659,svc3,self,81.88,8.15,22.08,1,OK
1779117001.951061,-0.2588,-0.9659,svc2,svc3,88.69,8.18,22.10,1,OK
1779117001.9567084,-0.2588,-0.9659,svc1,svc2,199.26,8.17,22.10,1,OK
1779117001.9611127,-0.2588,-0.9659,app,svc1,305.12,8.20,22.11,1,OK
